Spotify_ID,Sanatçı,Followers,Popularity,Genres,Spotify,Wikipedia,Every Noise at Once
1m4zBvdnlrleyq7JJ6A6Bi,kubat,196333.0,39.0,"oyun havasi, arabesk, turkish pop","oyun havasi, arabesk, turkish pop",halk,"arabesk, turkish folk"
1Nq4oosKQ4TQScASZpgbz0,arif sağ,194710.0,43.0,"arabesk, karadeniz folk","arabesk, karadeniz folk",halk,"turkish folk, turkish psych"
14obHIpcXd2SsTyR9VBsLL,server uraz,191627.0,38.0,turkish hip hop,turkish hip hop,rap,"turkish trap, turkish hip hop"
44wLgA9gxORLwDGRvYpRBg,farazi,188454.0,52.0,turkish hip hop,turkish hip hop,,turkish hip hop
4o9kilxirh6nRSrNfOHCXb,ceylan koynat,187312.0,40.0,"arabesk, turkish pop","arabesk, turkish pop",,turkish pop
6XTIDpYqIA3fUeQM8zA4Ix,zuhal olcay,186154.0,37.0,turkish pop,turkish pop,,"turkish pop, turkish jazz"
3fRY4aztcLLh1Hwlq5yc5c,gökhan doğanay,183558.0,47.0,"arabesk, oyun havasi","arabesk, oyun havasi",,arabesk
0Z0wQc5Y1kqVxgMgSXifZe,hüsnü arkan,183535.0,43.0,turkish pop,turkish pop,,"turkish rock, turkish folk, turkish jazz"
24gLJANAKvytHDVboMg7N2,ahmet şafak,183120.0,45.0,arabesk,arabesk,rap,arabesk
1Jx9NS6PLxRIVCCv0NxGjA,ayna,182399.0,50.0,"anatolian rock, turkish pop","anatolian rock, turkish pop",metal,turkish rock
77F1glwWTaaPwiK1QLzPMS,engin nursani,182362.0,54.0,arabesk,arabesk,,turkish folk
6f7gOUZno2LjhNgyXWg0fE,emre kaya,181648.0,45.0,turkish pop,"turkish pop, t-pop",,"turkish pop, deep turkish pop"
7uFzQqE63ZhYMgPAGxdNTM,hakkı bulut,180164.0,47.0,"arabesk, oyun havasi","arabesk, oyun havasi",arabesk,arabesk
25yeRs08qswXKKtq0HYTMS,ayse hatun onal,179205.0,47.0,"turkish pop, t-pop","turkish pop, t-pop",,turkish pop
7HLLY3hnsKLpq6bq3OwNNe,nükhet duru,178144.0,46.0,"turkish pop, arabesk","turkish pop, arabesk",pop,turkish pop
6tRmpYzDIjWoRHzbJO7Cpx,fuat,175454.0,39.0,turkish hip hop,"karadeniz folk, oyun havasi, anatolian rock",,turkish hip hop
4jIFETLK9IxxGeRErzDGDB,halit bilgiç,174106.0,46.0,arabesk,arabesk,,
18HQhVaGq9v0wM4u4YDW9A,sevcan orhan,173317.0,43.0,"oyun havasi, arabesk, karadeniz folk","oyun havasi, arabesk, karadeniz folk",halk,"arabesk, turkish folk"
0WAK3e5DJ0l35Fu3mbCAwq,arap şükrü,172885.0,46.0,arabesk,arabesk,rap,arabesk
75qHhz1dcbPw1jNllzGsT9,ebru polat,172223.0,27.0,"turkish pop, oyun havasi","turkish pop, oyun havasi",pop,"turkish pop, deep turkish pop"
5ir9ylX51js6ukzBp2hvVf,cem özkan,171172.0,35.0,turkish pop,turkish pop,,"turkish pop, turkish rock"
56x1jJZ4DrXu3NXMfHpolC,serkan kaya,168820.0,50.0,"arabesk, turkish pop","arabesk, turkish pop",,
6IFL211nZF4xuxG0u8G6HH,kezzo,168274.0,34.0,turkish hip hop,turkish hip hop,,turkish hip hop
